product_id,product_category,product_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_price_base_usd,created_at
product_001396,Home Goods,Organization Set 1396,3861,11.0,7.1,5.5,93.3,2024-01-01T00:00:00
product_001397,Electronics & Accessories,Charging Kit 1397,2660,6.7,4.6,7.1,291.48,2024-01-01T00:00:00
product_001398,Watches & Gifts,Keepsake Item 1398,627,5.8,6.0,4.9,150.38,2024-01-01T00:00:00
product_001399,Automotive,Vehicle Accessory 1399,5307,9.2,8.2,8.7,172.15,2024-01-01T00:00:00
product_001400,Home Goods,Organization Set 1400,3976,8.0,3.9,6.7,45.88,2024-01-01T00:00:00
product_001401,Health & Beauty,Care Set 1401,382,4.7,4.3,6.2,22.98,2024-01-01T00:00:00
product_001402,Furniture & Decor,Accent Furniture 1402,5846,8.0,8.7,7.0,489.95,2024-01-01T00:00:00
product_001403,Office Supplies,Writing Kit 1403,319,5.2,3.6,5.5,21.11,2024-01-01T00:00:00
product_001404,Electronics & Accessories,Charging Kit 1404,917,7.6,3.2,5.1,105.05,2024-01-01T00:00:00
product_001405,Books & Media,Media Collection 1405,1083,6.2,3.4,5.3,26.58,2024-01-01T00:00:00
product_001406,Electronics & Accessories,Device Accessory 1406,289,7.0,3.9,3.8,246.94,2024-01-01T00:00:00
product_001407,Watches & Gifts,Keepsake Item 1407,231,5.5,4.9,5.5,137.27,2024-01-01T00:00:00
product_001408,Home & Bedding,Bedding Set 1408,1326,6.7,5.2,4.7,120.79,2024-01-01T00:00:00
product_001409,Automotive,Maintenance Kit 1409,6855,10.1,8.8,8.8,77.27,2024-01-01T00:00:00
product_001410,Fashion,Everyday Apparel 1410,529,6.1,3.3,6.1,94.68,2024-01-01T00:00:00
product_001411,Watches & Gifts,Gift Set 1411,259,6.4,3.2,5.3,39.46,2024-01-01T00:00:00
product_001412,Health & Beauty,Wellness Item 1412,384,4.9,5.4,5.5,29.57,2024-01-01T00:00:00
product_001413,Garden & Outdoor,Garden Tool 1413,4130,9.7,6.2,6.3,252.92,2024-01-01T00:00:00
product_001414,Baby Products,Nursery Accessory 1414,1077,6.4,4.7,6.7,100.91,2024-01-01T00:00:00
product_001415,Books & Media,Reference Book 1415,50,7.4,4.5,4.1,17.37,2024-01-01T00:00:00
product_001416,Pet Supplies,Pet Activity Item 1416,1163,8.4,4.4,4.8,23.37,2024-01-01T00:00:00
product_001417,Automotive,Vehicle Accessory 1417,7050,11.6,8.6,6.1,147.68,2024-01-01T00:00:00
product_001418,Sports & Outdoors,Training Gear 1418,1098,7.0,4.8,4.1,90.79,2024-01-01T00:00:00
product_001419,Baby Products,Nursery Accessory 1419,574,7.5,3.9,4.2,46.38,2024-01-01T00:00:00
product_001420,Health & Beauty,Daily Essential 1420,243,7.7,3.5,4.0,11.83,2024-01-01T00:00:00
product_001421,Sports & Outdoors,Fitness Item 1421,2089,7.0,4.7,5.3,76.38,2024-01-01T00:00:00
product_001422,Health & Beauty,Care Set 1422,584,5.8,4.5,3.9,34.86,2024-01-01T00:00:00
product_001423,Health & Beauty,Daily Essential 1423,426,7.3,4.6,3.8,41.3,2024-01-01T00:00:00
product_001424,Mobile & Telecom,Phone Item 1424,481,6.7,3.0,3.8,165.51,2024-01-01T00:00:00
product_001425,Automotive,Maintenance Kit 1425,6726,11.7,7.8,8.9,114.19,2024-01-01T00:00:00
product_001426,Automotive,Travel Item 1426,9801,15.2,7.2,11.9,94.21,2024-01-01T00:00:00
product_001427,Sports & Outdoors,Fitness Item 1427,4953,9.9,5.6,8.9,41.4,2024-01-01T00:00:00
product_001428,Mobile & Telecom,Phone Item 1428,702,8.2,2.6,5.3,66.86,2024-01-01T00:00:00
product_001429,Garden & Outdoor,Garden Tool 1429,1183,7.4,4.4,5.6,161.02,2024-01-01T00:00:00
product_001430,Home & Bedding,Home Textile 1430,1946,8.5,4.9,6.2,171.52,2024-01-01T00:00:00
product_001431,Office Supplies,Writing Kit 1431,295,7.4,3.2,5.1,14.3,2024-01-01T00:00:00
product_001432,Electronics & Accessories,Device Accessory 1432,571,7.0,3.6,5.7,177.61,2024-01-01T00:00:00
product_001433,Electronics & Accessories,Audio Item 1433,594,6.1,4.8,5.8,100.93,2024-01-01T00:00:00
product_001434,Fashion,Fashion Accessory 1434,282,7.6,4.9,5.8,86.49,2024-01-01T00:00:00
product_001435,Mobile & Telecom,Mobile Accessory 1435,288,5.6,4.4,5.7,1176.47,2024-01-01T00:00:00
product_001436,Mobile & Telecom,Mobile Accessory 1436,1157,4.0,3.8,5.1,122.14,2024-01-01T00:00:00
product_001437,Furniture & Decor,Storage Unit 1437,6924,11.6,7.8,10.1,329.23,2024-01-01T00:00:00
product_001438,Pet Supplies,Pet Care Item 1438,3607,7.3,5.6,5.6,28.28,2024-01-01T00:00:00
product_001439,Health & Beauty,Care Set 1439,163,5.9,4.5,6.0,19.38,2024-01-01T00:00:00
product_001440,Mobile & Telecom,Phone Item 1440,1683,7.4,4.7,5.9,161.14,2024-01-01T00:00:00
product_001441,Furniture & Decor,Decor Item 1441,13574,14.1,9.7,9.2,237.48,2024-01-01T00:00:00
product_001442,Home Goods,Organization Set 1442,1794,8.3,6.4,6.8,26.31,2024-01-01T00:00:00
product_001443,Health & Beauty,Daily Essential 1443,310,7.1,3.0,4.5,24.38,2024-01-01T00:00:00
product_001444,Sports & Outdoors,Fitness Item 1444,6642,13.6,7.7,10.9,103.26,2024-01-01T00:00:00
product_001445,Garden & Outdoor,Outdoor Accessory 1445,12160,15.6,8.6,11.1,120.54,2024-01-01T00:00:00
product_001446,Garden & Outdoor,Outdoor Accessory 1446,6387,14.2,6.8,7.6,153.06,2024-01-01T00:00:00
product_001447,Toys & Games,Activity Set 1447,492,6.0,3.2,5.0,28.33,2024-01-01T00:00:00
product_001448,Office Supplies,Office Organizer 1448,1364,6.5,4.0,4.1,35.94,2024-01-01T00:00:00
product_001449,Pet Supplies,Pet Activity Item 1449,1019,6.5,3.4,4.1,71.86,2024-01-01T00:00:00
product_001450,Home & Bedding,Comfort Item 1450,1096,5.4,4.2,4.9,72.0,2024-01-01T00:00:00
product_001451,Home & Bedding,Home Textile 1451,1965,6.7,4.1,6.0,92.43,2024-01-01T00:00:00
product_001452,Watches & Gifts,Keepsake Item 1452,218,6.2,3.1,4.9,71.75,2024-01-01T00:00:00
product_001453,Automotive,Travel Item 1453,1620,7.7,5.7,4.5,62.94,2024-01-01T00:00:00
product_001454,Pet Supplies,Pet Activity Item 1454,5506,13.9,7.4,7.5,59.89,2024-01-01T00:00:00
product_001455,Books & Media,Media Collection 1455,309,4.8,4.3,6.0,22.96,2024-01-01T00:00:00
product_001456,Garden & Outdoor,Planting Set 1456,4067,10.5,6.7,7.6,73.79,2024-01-01T00:00:00
product_001457,Sports & Outdoors,Outdoor Kit 1457,4543,10.0,5.4,9.7,106.74,2024-01-01T00:00:00
product_001458,Books & Media,Media Collection 1458,273,6.3,3.6,6.5,12.13,2024-01-01T00:00:00
product_001459,Mobile & Telecom,Connectivity Kit 1459,504,5.2,3.4,4.9,48.63,2024-01-01T00:00:00
product_001460,Toys & Games,Activity Set 1460,784,6.5,4.1,4.9,34.35,2024-01-01T00:00:00
product_001461,Garden & Outdoor,Outdoor Accessory 1461,3419,11.9,4.8,8.1,156.47,2024-01-01T00:00:00
product_001462,Electronics & Accessories,Device Accessory 1462,1295,5.9,3.9,3.5,95.91,2024-01-01T00:00:00
product_001463,Home & Bedding,Bedding Set 1463,918,6.2,4.9,5.2,83.81,2024-01-01T00:00:00
product_001464,Sports & Outdoors,Training Gear 1464,3636,9.4,3.6,7.6,39.35,2024-01-01T00:00:00
product_001465,Books & Media,Learning Guide 1465,698,6.4,3.7,4.2,20.06,2024-01-01T00:00:00
product_001466,Baby Products,Infant Care Item 1466,1158,7.6,3.2,3.4,34.96,2024-01-01T00:00:00
product_001467,Mobile & Telecom,Mobile Accessory 1467,1056,4.4,4.2,6.3,131.13,2024-01-01T00:00:00
product_001468,Garden & Outdoor,Outdoor Accessory 1468,3904,10.0,7.9,7.0,50.23,2024-01-01T00:00:00
product_001469,Furniture & Decor,Decor Item 1469,5230,13.5,6.3,8.5,195.4,2024-01-01T00:00:00
product_001470,Furniture & Decor,Decor Item 1470,15554,14.2,7.5,11.9,85.95,2024-01-01T00:00:00
product_001471,Pet Supplies,Pet Care Item 1471,1453,5.9,4.9,6.0,128.26,2024-01-01T00:00:00
product_001472,Health & Beauty,Wellness Item 1472,525,7.4,3.2,4.7,41.72,2024-01-01T00:00:00
product_001473,Home & Bedding,Bedding Set 1473,2594,10.4,5.1,6.4,83.52,2024-01-01T00:00:00
product_001474,Toys & Games,Learning Toy 1474,1072,5.5,3.1,5.9,70.91,2024-01-01T00:00:00
product_001475,Sports & Outdoors,Training Gear 1475,5280,11.1,5.4,6.1,107.09,2024-01-01T00:00:00
product_001476,Office Supplies,Office Organizer 1476,715,7.1,3.5,6.0,70.73,2024-01-01T00:00:00
product_001477,Home Goods,Household Tool 1477,5232,9.4,6.9,8.6,132.58,2024-01-01T00:00:00
product_001478,Home & Bedding,Bedding Set 1478,1291,6.2,4.3,5.7,111.71,2024-01-01T00:00:00
product_001479,Pet Supplies,Pet Activity Item 1479,1304,5.4,3.5,4.9,51.8,2024-01-01T00:00:00
product_001480,Watches & Gifts,Timepiece 1480,593,6.9,4.7,5.7,46.99,2024-01-01T00:00:00
product_001481,Furniture & Decor,Storage Unit 1481,9019,10.4,8.8,8.3,104.03,2024-01-01T00:00:00
product_001482,Mobile & Telecom,Connectivity Kit 1482,964,5.9,3.8,7.1,279.63,2024-01-01T00:00:00
product_001483,Home & Bedding,Home Textile 1483,3753,12.0,4.7,7.1,59.51,2024-01-01T00:00:00
product_001484,Health & Beauty,Daily Essential 1484,504,7.0,4.6,3.8,16.21,2024-01-01T00:00:00
product_001485,Garden & Outdoor,Outdoor Accessory 1485,6772,13.1,6.9,10.1,24.64,2024-01-01T00:00:00
product_001486,Toys & Games,Activity Set 1486,1301,7.1,4.6,4.0,38.41,2024-01-01T00:00:00
product_001487,Electronics & Accessories,Device Accessory 1487,818,6.4,4.1,4.6,93.64,2024-01-01T00:00:00
product_001488,Watches & Gifts,Timepiece 1488,264,6.5,4.5,5.9,38.23,2024-01-01T00:00:00
product_001489,Home Goods,Household Tool 1489,940,5.7,4.3,5.3,35.11,2024-01-01T00:00:00
product_001490,Books & Media,Reference Book 1490,200,6.9,3.8,5.4,12.98,2024-01-01T00:00:00
product_001491,Pet Supplies,Pet Care Item 1491,1054,7.6,2.8,5.3,11.85,2024-01-01T00:00:00
product_001492,Toys & Games,Family Game 1492,1733,5.7,4.4,6.0,28.29,2024-01-01T00:00:00
product_001493,Garden & Outdoor,Planting Set 1493,7524,12.1,6.9,9.9,57.11,2024-01-01T00:00:00
product_001494,Automotive,Maintenance Kit 1494,2461,8.3,5.3,6.1,116.57,2024-01-01T00:00:00
product_001495,Watches & Gifts,Keepsake Item 1495,256,6.2,4.7,5.0,50.16,2024-01-01T00:00:00
product_001496,Pet Supplies,Feeding Set 1496,1319,5.6,2.9,5.4,28.66,2024-01-01T00:00:00
product_001497,Health & Beauty,Daily Essential 1497,366,7.5,4.1,6.3,39.83,2024-01-01T00:00:00
product_001498,Books & Media,Media Collection 1498,323,6.8,5.7,5.5,26.37,2024-01-01T00:00:00
product_001499,Toys & Games,Family Game 1499,931,7.3,3.7,6.1,24.4,2024-01-01T00:00:00
product_001500,Health & Beauty,Care Set 1500,607,5.8,4.3,5.4,20.68,2024-01-01T00:00:00
product_001501,Health & Beauty,Daily Essential 1501,248,7.3,4.2,4.2,21.51,2024-01-01T00:00:00
product_001502,Sports & Outdoors,Training Gear 1502,4140,10.0,7.3,6.9,66.37,2024-01-01T00:00:00
product_001503,Home & Bedding,Bedding Set 1503,2463,9.3,5.4,8.4,114.25,2024-01-01T00:00:00
product_001504,Sports & Outdoors,Outdoor Kit 1504,2657,8.0,4.2,8.2,57.65,2024-01-01T00:00:00
product_001505,Home Goods,Organization Set 1505,1844,6.6,4.0,6.9,24.81,2024-01-01T00:00:00
product_001506,Home & Bedding,Home Textile 1506,942,6.9,3.8,4.6,43.73,2024-01-01T00:00:00
product_001507,Office Supplies,Office Organizer 1507,869,6.1,3.6,6.3,39.4,2024-01-01T00:00:00
product_001508,Office Supplies,Writing Kit 1508,318,6.7,3.6,7.1,24.01,2024-01-01T00:00:00
product_001509,Baby Products,Infant Care Item 1509,812,4.6,4.3,4.5,63.51,2024-01-01T00:00:00
product_001510,Mobile & Telecom,Phone Item 1510,1220,7.1,3.7,3.9,145.23,2024-01-01T00:00:00
product_001511,Fashion,Fashion Accessory 1511,459,5.9,4.3,5.0,86.58,2024-01-01T00:00:00
product_001512,Baby Products,Nursery Accessory 1512,3628,6.5,5.8,7.0,72.96,2024-01-01T00:00:00
product_001513,Automotive,Travel Item 1513,2671,6.5,6.4,5.1,120.97,2024-01-01T00:00:00
product_001514,Books & Media,Media Collection 1514,612,5.6,2.3,4.6,48.34,2024-01-01T00:00:00
product_001515,Mobile & Telecom,Connectivity Kit 1515,638,6.0,4.1,3.8,389.44,2024-01-01T00:00:00
product_001516,Mobile & Telecom,Phone Item 1516,466,4.4,3.4,4.9,133.19,2024-01-01T00:00:00
product_001517,Toys & Games,Learning Toy 1517,775,6.8,2.6,4.9,70.42,2024-01-01T00:00:00
product_001518,Electronics & Accessories,Device Accessory 1518,1064,5.8,4.7,4.6,47.95,2024-01-01T00:00:00
product_001519,Automotive,Travel Item 1519,2479,9.2,4.0,6.4,48.55,2024-01-01T00:00:00
product_001520,Mobile & Telecom,Mobile Accessory 1520,844,5.6,3.5,5.3,88.53,2024-01-01T00:00:00
product_001521,Office Supplies,Office Organizer 1521,538,7.8,4.5,4.6,28.33,2024-01-01T00:00:00
product_001522,Fashion,Seasonal Wear 1522,1366,7.4,4.1,5.2,50.53,2024-01-01T00:00:00
product_001523,Mobile & Telecom,Connectivity Kit 1523,621,7.6,4.0,5.4,175.23,2024-01-01T00:00:00
product_001524,Baby Products,Infant Care Item 1524,908,4.9,3.9,4.3,41.49,2024-01-01T00:00:00
product_001525,Toys & Games,Family Game 1525,1570,8.8,3.9,6.2,22.62,2024-01-01T00:00:00
product_001526,Health & Beauty,Care Set 1526,509,8.2,5.0,4.1,27.76,2024-01-01T00:00:00
product_001527,Health & Beauty,Wellness Item 1527,366,6.4,4.5,4.8,27.41,2024-01-01T00:00:00
product_001528,Furniture & Decor,Storage Unit 1528,14353,14.9,8.1,13.7,145.25,2024-01-01T00:00:00
product_001529,Health & Beauty,Wellness Item 1529,250,6.1,4.1,5.4,16.83,2024-01-01T00:00:00
product_001530,Electronics & Accessories,Audio Item 1530,939,6.7,4.9,5.9,453.01,2024-01-01T00:00:00
product_001531,Electronics & Accessories,Charging Kit 1531,1043,5.7,4.8,5.4,168.1,2024-01-01T00:00:00
product_001532,Home & Bedding,Bedding Set 1532,3496,9.0,6.3,5.2,96.82,2024-01-01T00:00:00
product_001533,Pet Supplies,Pet Activity Item 1533,889,6.1,4.3,4.7,45.68,2024-01-01T00:00:00
product_001534,Sports & Outdoors,Fitness Item 1534,3371,8.3,7.7,5.5,176.94,2024-01-01T00:00:00
product_001535,Garden & Outdoor,Outdoor Accessory 1535,1702,7.4,4.7,5.2,76.35,2024-01-01T00:00:00
product_001536,Toys & Games,Learning Toy 1536,762,7.1,3.6,5.3,68.45,2024-01-01T00:00:00
product_001537,Automotive,Travel Item 1537,2219,5.8,5.5,6.2,87.22,2024-01-01T00:00:00
product_001538,Home Goods,Organization Set 1538,3339,9.9,7.3,8.6,118.0,2024-01-01T00:00:00
product_001539,Furniture & Decor,Accent Furniture 1539,19936,13.1,10.6,12.0,246.52,2024-01-01T00:00:00
product_001540,Electronics & Accessories,Device Accessory 1540,545,6.9,3.4,5.4,159.79,2024-01-01T00:00:00
product_001541,Fashion,Seasonal Wear 1541,655,7.3,3.6,3.5,24.34,2024-01-01T00:00:00
product_001542,Automotive,Maintenance Kit 1542,2691,7.1,7.0,7.2,158.82,2024-01-01T00:00:00
product_001543,Office Supplies,Desk Set 1543,624,7.7,5.3,5.6,25.54,2024-01-01T00:00:00
product_001544,Baby Products,Infant Care Item 1544,789,6.6,4.7,4.2,46.4,2024-01-01T00:00:00
product_001545,Electronics & Accessories,Device Accessory 1545,489,5.9,4.6,5.5,417.48,2024-01-01T00:00:00
product_001546,Books & Media,Reference Book 1546,127,4.0,4.0,6.2,35.23,2024-01-01T00:00:00
product_001547,Fashion,Everyday Apparel 1547,670,5.1,4.2,6.1,104.1,2024-01-01T00:00:00
product_001548,Fashion,Seasonal Wear 1548,853,6.4,3.5,3.5,26.58,2024-01-01T00:00:00
product_001549,Home & Bedding,Comfort Item 1549,2475,8.5,5.4,6.6,47.25,2024-01-01T00:00:00
product_001550,Watches & Gifts,Gift Set 1550,148,5.5,3.9,5.1,45.95,2024-01-01T00:00:00
product_001551,Sports & Outdoors,Training Gear 1551,4136,12.7,5.9,7.1,112.97,2024-01-01T00:00:00
product_001552,Toys & Games,Learning Toy 1552,1254,7.8,5.0,4.9,33.45,2024-01-01T00:00:00
product_001553,Electronics & Accessories,Charging Kit 1553,329,6.2,3.7,5.0,148.32,2024-01-01T00:00:00
product_001554,Fashion,Seasonal Wear 1554,271,8.3,4.6,5.8,173.06,2024-01-01T00:00:00
product_001555,Pet Supplies,Feeding Set 1555,1750,8.7,3.9,5.7,33.96,2024-01-01T00:00:00
product_001556,Office Supplies,Desk Set 1556,984,6.9,3.4,4.8,32.32,2024-01-01T00:00:00
product_001557,Mobile & Telecom,Mobile Accessory 1557,241,7.2,3.4,3.5,139.74,2024-01-01T00:00:00
product_001558,Toys & Games,Family Game 1558,1236,7.6,3.7,5.6,79.43,2024-01-01T00:00:00
product_001559,Baby Products,Feeding Item 1559,3024,6.4,5.4,6.5,62.41,2024-01-01T00:00:00
product_001560,Watches & Gifts,Gift Set 1560,612,4.4,4.7,5.3,114.73,2024-01-01T00:00:00
product_001561,Watches & Gifts,Keepsake Item 1561,136,6.8,4.8,5.5,75.46,2024-01-01T00:00:00
product_001562,Automotive,Vehicle Accessory 1562,3345,8.1,4.2,6.1,68.02,2024-01-01T00:00:00
product_001563,Furniture & Decor,Decor Item 1563,6724,11.8,7.3,7.8,155.06,2024-01-01T00:00:00
product_001564,Electronics & Accessories,Audio Item 1564,691,5.5,3.9,3.7,104.85,2024-01-01T00:00:00
product_001565,Pet Supplies,Feeding Set 1565,1185,6.2,2.1,5.9,15.59,2024-01-01T00:00:00
product_001566,Fashion,Fashion Accessory 1566,505,7.1,4.0,4.3,45.78,2024-01-01T00:00:00
product_001567,Watches & Gifts,Gift Set 1567,260,7.2,4.3,5.7,101.3,2024-01-01T00:00:00
product_001568,Mobile & Telecom,Mobile Accessory 1568,602,6.9,4.4,5.6,90.37,2024-01-01T00:00:00
product_001569,Fashion,Everyday Apparel 1569,515,8.2,2.4,3.5,92.01,2024-01-01T00:00:00
product_001570,Home Goods,Organization Set 1570,1931,9.3,4.0,4.2,77.36,2024-01-01T00:00:00
product_001571,Sports & Outdoors,Fitness Item 1571,2989,8.9,6.2,6.4,77.81,2024-01-01T00:00:00
product_001572,Pet Supplies,Pet Care Item 1572,1307,4.3,5.2,5.4,76.87,2024-01-01T00:00:00
product_001573,Watches & Gifts,Gift Set 1573,255,6.3,3.5,5.7,129.01,2024-01-01T00:00:00
product_001574,Home Goods,Organization Set 1574,1357,4.9,3.2,6.7,67.25,2024-01-01T00:00:00
product_001575,Garden & Outdoor,Planting Set 1575,3207,7.0,3.9,7.7,25.99,2024-01-01T00:00:00
product_001576,Furniture & Decor,Accent Furniture 1576,6177,9.6,4.9,10.5,243.83,2024-01-01T00:00:00
product_001577,Mobile & Telecom,Mobile Accessory 1577,900,5.8,2.0,3.5,150.33,2024-01-01T00:00:00
product_001578,Watches & Gifts,Gift Set 1578,269,6.1,4.5,5.5,51.25,2024-01-01T00:00:00
product_001579,Home & Bedding,Bedding Set 1579,3275,8.4,5.8,8.5,89.11,2024-01-01T00:00:00
product_001580,Toys & Games,Family Game 1580,1475,5.2,4.2,5.0,49.06,2024-01-01T00:00:00
product_001581,Sports & Outdoors,Outdoor Kit 1581,3853,10.9,6.5,7.5,86.68,2024-01-01T00:00:00
product_001582,Mobile & Telecom,Connectivity Kit 1582,645,7.3,5.2,4.8,360.19,2024-01-01T00:00:00
product_001583,Furniture & Decor,Decor Item 1583,12003,17.4,7.9,8.9,448.09,2024-01-01T00:00:00
product_001584,Electronics & Accessories,Audio Item 1584,1893,9.0,4.6,4.3,114.89,2024-01-01T00:00:00
product_001585,Toys & Games,Activity Set 1585,690,6.7,2.6,5.3,83.52,2024-01-01T00:00:00
product_001586,Home Goods,Organization Set 1586,661,6.7,3.5,5.3,64.91,2024-01-01T00:00:00
product_001587,Toys & Games,Activity Set 1587,506,4.8,4.5,6.3,47.44,2024-01-01T00:00:00
product_001588,Watches & Gifts,Keepsake Item 1588,227,6.1,3.3,4.2,27.16,2024-01-01T00:00:00
product_001589,Electronics & Accessories,Device Accessory 1589,871,7.6,4.8,6.4,182.83,2024-01-01T00:00:00
product_001590,Office Supplies,Office Organizer 1590,3578,9.0,6.0,6.1,26.88,2024-01-01T00:00:00
product_001591,Sports & Outdoors,Fitness Item 1591,3587,8.9,6.2,7.4,86.43,2024-01-01T00:00:00
product_001592,Furniture & Decor,Storage Unit 1592,8887,16.0,8.1,11.1,474.61,2024-01-01T00:00:00
product_001593,Fashion,Fashion Accessory 1593,491,6.9,5.5,4.2,32.72,2024-01-01T00:00:00
product_001594,Office Supplies,Office Organizer 1594,499,7.6,3.3,4.2,54.39,2024-01-01T00:00:00
product_001595,Mobile & Telecom,Phone Item 1595,1124,5.8,4.0,4.4,162.38,2024-01-01T00:00:00
product_001596,Sports & Outdoors,Outdoor Kit 1596,2569,8.0,4.2,8.3,80.1,2024-01-01T00:00:00
product_001597,Baby Products,Nursery Accessory 1597,1692,5.5,2.6,5.2,46.14,2024-01-01T00:00:00
product_001598,Sports & Outdoors,Outdoor Kit 1598,1971,7.2,5.3,5.1,75.99,2024-01-01T00:00:00
product_001599,Toys & Games,Family Game 1599,1768,8.3,3.2,5.4,20.89,2024-01-01T00:00:00
product_001600,Sports & Outdoors,Outdoor Kit 1600,1071,6.9,4.0,5.5,43.71,2024-01-01T00:00:00
product_001601,Baby Products,Feeding Item 1601,1526,6.8,5.1,6.4,130.75,2024-01-01T00:00:00
product_001602,Fashion,Fashion Accessory 1602,545,6.5,2.9,4.7,52.59,2024-01-01T00:00:00
product_001603,Automotive,Travel Item 1603,6015,10.7,6.4,9.7,88.33,2024-01-01T00:00:00
product_001604,Fashion,Everyday Apparel 1604,221,6.9,2.8,4.6,107.99,2024-01-01T00:00:00
product_001605,Home Goods,Kitchen Item 1605,2168,8.7,6.7,6.4,41.84,2024-01-01T00:00:00
product_001606,Watches & Gifts,Gift Set 1606,167,6.8,5.3,5.9,224.34,2024-01-01T00:00:00
product_001607,Mobile & Telecom,Phone Item 1607,283,5.2,4.2,5.7,274.98,2024-01-01T00:00:00
product_001608,Books & Media,Reference Book 1608,269,6.6,3.7,5.3,22.58,2024-01-01T00:00:00
product_001609,Books & Media,Learning Guide 1609,402,5.6,3.6,5.4,25.03,2024-01-01T00:00:00
product_001610,Office Supplies,Office Organizer 1610,1878,7.9,3.5,6.0,47.23,2024-01-01T00:00:00
product_001611,Furniture & Decor,Storage Unit 1611,5645,10.5,6.4,8.9,123.36,2024-01-01T00:00:00
product_001612,Sports & Outdoors,Fitness Item 1612,2745,9.6,4.1,6.4,61.37,2024-01-01T00:00:00
product_001613,Mobile & Telecom,Connectivity Kit 1613,453,6.9,4.8,5.5,43.63,2024-01-01T00:00:00
product_001614,Furniture & Decor,Accent Furniture 1614,5220,11.0,7.1,7.3,218.76,2024-01-01T00:00:00
product_001615,Home Goods,Household Tool 1615,1225,4.5,5.3,4.6,55.28,2024-01-01T00:00:00
product_001616,Pet Supplies,Pet Activity Item 1616,945,6.3,3.9,4.3,12.88,2024-01-01T00:00:00
product_001617,Health & Beauty,Daily Essential 1617,565,7.1,3.8,4.8,22.89,2024-01-01T00:00:00
product_001618,Health & Beauty,Wellness Item 1618,577,7.4,4.9,5.2,32.03,2024-01-01T00:00:00
product_001619,Home & Bedding,Bedding Set 1619,1542,7.3,4.4,6.7,64.12,2024-01-01T00:00:00
product_001620,Electronics & Accessories,Audio Item 1620,734,6.4,4.2,4.4,114.48,2024-01-01T00:00:00
product_001621,Fashion,Fashion Accessory 1621,367,5.9,4.7,4.5,88.31,2024-01-01T00:00:00
product_001622,Sports & Outdoors,Fitness Item 1622,1397,6.8,4.6,3.4,99.6,2024-01-01T00:00:00
product_001623,Electronics & Accessories,Charging Kit 1623,1448,6.3,5.9,5.4,249.93,2024-01-01T00:00:00
product_001624,Pet Supplies,Feeding Set 1624,980,6.7,4.2,5.7,86.68,2024-01-01T00:00:00
product_001625,Automotive,Travel Item 1625,7382,12.4,5.9,7.6,81.72,2024-01-01T00:00:00
product_001626,Mobile & Telecom,Phone Item 1626,374,6.1,3.8,5.8,305.08,2024-01-01T00:00:00
product_001627,Toys & Games,Family Game 1627,679,7.3,4.4,6.1,34.19,2024-01-01T00:00:00
product_001628,Home Goods,Household Tool 1628,2210,8.2,5.3,8.0,26.95,2024-01-01T00:00:00
