order_id,seller_state,customer_state,seller_region,customer_region,shipping_distance_band,shipping_zone,estimated_delivery_days,actual_delivery_days,delivery_delay_days,late_delivery_flag,shipping_cost_usd,scenario_name
order_0002887,HI,IL,West,Midwest,remote,zone_4,11,11.0,0.0,False,13.35,baseline
order_0002888,NJ,NY,Northeast,Northeast,same_region,zone_2,7,6.0,0.0,False,6.17,baseline
order_0002889,OR,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,8.13,baseline
order_0002890,IL,NC,Midwest,South,cross_region,zone_3,8,8.0,0.0,False,26.01,baseline
order_0002891,MA,GA,Northeast,South,cross_region,zone_3,10,10.0,0.0,False,8.61,baseline
order_0002892,OK,MA,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,25.45,baseline
order_0002893,MA,KS,Northeast,Midwest,cross_region,zone_3,9,,,False,17.73,baseline
order_0002894,NJ,VA,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,23.63,baseline
order_0002895,CA,NY,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,15.9,baseline
order_0002896,GA,TX,South,South,same_region,zone_2,7,10.0,3.0,True,30.12,baseline
order_0002897,LA,FL,South,South,same_region,zone_2,7,7.0,0.0,False,6.12,baseline
order_0002898,WA,FL,West,South,cross_region,zone_3,9,9.0,0.0,False,8.09,baseline
order_0002899,LA,NC,South,South,same_region,zone_2,6,5.0,0.0,False,21.69,baseline
order_0002900,PA,DE,Northeast,South,cross_region,zone_3,9,14.0,5.0,True,8.15,baseline
order_0002901,NJ,UT,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,8.64,baseline
order_0002902,OH,PA,Midwest,Northeast,cross_region,zone_3,10,12.0,2.0,True,25.98,baseline
order_0002903,NY,SD,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,7.78,baseline
order_0002904,KY,AZ,South,West,cross_region,zone_3,9,8.0,0.0,False,18.86,baseline
order_0002905,KS,NC,Midwest,South,cross_region,zone_3,9,,,False,8.55,baseline
order_0002906,TN,FL,South,South,same_region,zone_2,6,5.0,0.0,False,18.29,baseline
order_0002907,LA,DC,South,South,same_region,zone_2,7,12.0,5.0,True,5.38,baseline
order_0002908,NY,CA,Northeast,West,cross_region,zone_3,8,8.0,0.0,False,7.41,baseline
order_0002909,GA,NV,South,West,cross_region,zone_3,10,9.0,0.0,False,9.51,baseline
order_0002910,WV,SC,South,South,same_region,zone_2,7,6.0,0.0,False,4.89,baseline
order_0002911,KS,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,8.22,baseline
order_0002912,WA,AL,West,South,cross_region,zone_3,9,9.0,0.0,False,20.13,baseline
order_0002913,AR,OH,South,Midwest,cross_region,zone_3,10,9.0,0.0,False,19.82,baseline
order_0002914,WA,FL,West,South,cross_region,zone_3,9,8.0,0.0,False,8.82,baseline
order_0002915,PA,ME,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,16.51,baseline
order_0002916,NY,FL,Northeast,South,cross_region,zone_3,8,8.0,0.0,False,24.55,baseline
order_0002917,WA,TX,West,South,cross_region,zone_3,10,13.0,3.0,True,25.19,baseline
order_0002918,CA,MI,West,Midwest,cross_region,zone_3,9,8.0,0.0,False,10.14,baseline
order_0002919,NJ,PA,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,9.47,baseline
order_0002920,GA,NH,South,Northeast,cross_region,zone_3,9,11.0,2.0,True,35.75,baseline
order_0002921,NJ,WY,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,7.71,baseline
order_0002922,CA,OH,West,Midwest,cross_region,zone_3,9,13.0,4.0,True,24.49,baseline
order_0002923,IL,NY,Midwest,Northeast,cross_region,zone_3,9,8.0,0.0,False,8.01,baseline
order_0002924,HI,NE,West,Midwest,remote,zone_4,12,12.0,0.0,False,14.88,baseline
order_0002925,TX,FL,South,South,same_region,zone_2,8,,,False,25.07,baseline
order_0002926,NY,NY,Northeast,Northeast,same_state,zone_1,5,5.0,0.0,False,8.08,baseline
order_0002927,GA,WY,South,West,cross_region,zone_3,9,9.0,0.0,False,11.38,baseline
order_0002928,CA,MI,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,42.4,baseline
order_0002929,OH,NJ,Midwest,Northeast,cross_region,zone_3,9,8.0,0.0,False,9.22,baseline
order_0002930,CA,SD,West,Midwest,cross_region,zone_3,9,,,False,31.07,baseline
order_0002931,FL,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,8.71,baseline
order_0002932,HI,NY,West,Northeast,remote,zone_4,11,11.0,0.0,False,13.8,baseline
order_0002933,MT,WI,West,Midwest,cross_region,zone_3,8,,,False,8.01,baseline
order_0002934,ID,ND,West,Midwest,cross_region,zone_3,9,8.0,0.0,False,23.66,baseline
order_0002935,UT,IN,West,Midwest,cross_region,zone_3,8,7.0,0.0,False,44.94,baseline
order_0002936,CA,FL,West,South,cross_region,zone_3,9,8.0,0.0,False,20.2,baseline
order_0002937,FL,GA,South,South,same_region,zone_2,7,7.0,0.0,False,5.34,baseline
order_0002938,NM,SC,West,South,cross_region,zone_3,9,9.0,0.0,False,8.52,baseline
order_0002939,FL,OH,South,Midwest,cross_region,zone_3,10,10.0,0.0,False,9.16,baseline
order_0002940,OH,DC,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,8.45,baseline
order_0002941,OR,NY,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,31.35,baseline
order_0002942,NY,GA,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,14.84,baseline
order_0002943,GA,TX,South,South,same_region,zone_2,7,7.0,0.0,False,18.67,baseline
order_0002944,NJ,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,10.13,baseline
order_0002945,LA,OH,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,40.5,baseline
order_0002946,MS,NY,South,Northeast,cross_region,zone_3,8,,,False,10.35,baseline
order_0002947,CA,NY,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,35.38,baseline
order_0002948,NY,TX,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,9.22,baseline
order_0002949,IL,MA,Midwest,Northeast,cross_region,zone_3,9,,,False,7.9,baseline
order_0002950,WA,TX,West,South,cross_region,zone_3,8,12.0,4.0,True,24.33,baseline
order_0002951,NH,WA,Northeast,West,cross_region,zone_3,9,8.0,0.0,False,7.5,baseline
order_0002952,KY,FL,South,South,same_region,zone_2,7,11.0,4.0,True,20.78,baseline
order_0002953,TN,KS,South,Midwest,cross_region,zone_3,9,8.0,0.0,False,16.71,baseline
order_0002954,VA,UT,South,West,cross_region,zone_3,10,10.0,0.0,False,9.02,baseline
order_0002955,NM,NM,West,West,same_state,zone_1,5,4.0,0.0,False,8.23,baseline
order_0002956,MO,IL,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,16.11,baseline
order_0002957,NJ,FL,Northeast,South,cross_region,zone_3,9,13.0,4.0,True,7.31,baseline
order_0002958,IL,FL,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,8.46,baseline
order_0002959,WA,CA,West,West,same_region,zone_2,7,7.0,0.0,False,16.16,baseline
order_0002960,NY,AZ,Northeast,West,cross_region,zone_3,10,10.0,0.0,False,9.51,baseline
order_0002961,AL,TX,South,South,same_region,zone_2,7,7.0,0.0,False,7.95,baseline
order_0002962,HI,NC,West,South,remote,zone_4,12,13.0,1.0,True,12.41,baseline
order_0002963,MS,CA,South,West,cross_region,zone_3,8,8.0,0.0,False,17.41,baseline
order_0002964,CT,CA,Northeast,West,cross_region,zone_3,9,,,False,22.93,baseline
order_0002965,PA,MI,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.7,baseline
order_0002966,TN,DE,South,South,same_region,zone_2,7,6.0,0.0,False,5.06,baseline
order_0002967,NY,CA,Northeast,West,cross_region,zone_3,8,8.0,0.0,False,26.41,baseline
order_0002968,FL,MO,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,7.4,baseline
order_0002969,NY,AL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,22.84,baseline
order_0002970,NJ,TX,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,7.23,baseline
order_0002971,CT,NV,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,8.11,baseline
order_0002972,NY,MS,Northeast,South,cross_region,zone_3,10,10.0,0.0,False,20.4,baseline
order_0002973,CA,FL,West,South,cross_region,zone_3,9,8.0,0.0,False,35.26,baseline
order_0002974,NH,PA,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,4.88,baseline
order_0002975,NJ,FL,Northeast,South,cross_region,zone_3,10,12.0,2.0,True,7.91,baseline
order_0002976,IL,TX,Midwest,South,cross_region,zone_3,9,11.0,2.0,True,28.22,baseline
order_0002977,HI,FL,West,South,remote,zone_4,12,13.0,1.0,True,27.84,baseline
order_0002978,CA,IN,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,35.53,baseline
order_0002979,NM,IL,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,9.25,baseline
order_0002980,HI,AK,West,West,same_region,zone_2,6,,,False,9.25,baseline
order_0002981,WA,NY,West,Northeast,cross_region,zone_3,8,8.0,0.0,False,7.5,baseline
order_0002982,CA,KS,West,Midwest,cross_region,zone_3,10,9.0,0.0,False,10.1,baseline
order_0002983,SD,DE,Midwest,South,cross_region,zone_3,9,,,False,17.4,baseline
order_0002984,CA,ID,West,West,same_region,zone_2,8,8.0,0.0,False,5.64,baseline
order_0002985,GA,WV,South,South,same_region,zone_2,7,7.0,0.0,False,11.15,baseline
order_0002986,NH,ME,Northeast,Northeast,same_region,zone_2,7,6.0,0.0,False,11.52,baseline
order_0002987,CA,CA,West,West,same_state,zone_1,5,5.0,0.0,False,6.04,baseline
order_0002988,NY,PA,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,5.63,baseline
order_0002989,HI,NM,West,West,same_region,zone_2,6,6.0,0.0,False,11.75,baseline
order_0002990,CA,FL,West,South,cross_region,zone_3,9,9.0,0.0,False,8.1,baseline
order_0002991,TX,FL,South,South,same_region,zone_2,7,6.0,0.0,False,5.32,baseline
order_0002992,LA,PA,South,Northeast,cross_region,zone_3,9,,,False,20.65,baseline
order_0002993,WA,CA,West,West,same_region,zone_2,8,7.0,0.0,False,12.95,baseline
order_0002994,NJ,MS,Northeast,South,cross_region,zone_3,9,10.0,1.0,True,7.37,baseline
order_0002995,NJ,NV,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,14.93,baseline
order_0002996,FL,OR,South,West,cross_region,zone_3,9,9.0,0.0,False,31.97,baseline
order_0002997,HI,MI,West,Midwest,remote,zone_4,11,11.0,0.0,False,39.21,baseline
order_0002998,TX,NY,South,Northeast,cross_region,zone_3,10,11.0,1.0,True,19.04,baseline
order_0002999,CA,HI,West,West,same_region,zone_2,8,8.0,0.0,False,5.6,baseline
order_0003000,CT,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,28.49,baseline
order_0003001,OR,CA,West,West,same_region,zone_2,7,12.0,5.0,True,6.58,baseline
order_0003002,MD,FL,South,South,same_region,zone_2,7,7.0,0.0,False,12.83,baseline
order_0003003,NY,OK,Northeast,South,cross_region,zone_3,10,10.0,0.0,False,12.66,baseline
order_0003004,CO,MI,West,Midwest,cross_region,zone_3,9,8.0,0.0,False,9.41,baseline
order_0003005,CA,UT,West,West,same_region,zone_2,7,7.0,0.0,False,5.0,baseline
order_0003006,NY,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,8.89,baseline
order_0003007,IL,FL,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,23.1,baseline
order_0003008,NJ,NV,Northeast,West,cross_region,zone_3,10,10.0,0.0,False,8.27,baseline
order_0003009,FL,CA,South,West,cross_region,zone_3,9,9.0,0.0,False,8.54,baseline
order_0003010,OR,GA,West,South,cross_region,zone_3,10,10.0,0.0,False,9.91,baseline
order_0003011,HI,NY,West,Northeast,remote,zone_4,12,11.0,0.0,False,77.43,baseline
order_0003012,WA,MI,West,Midwest,cross_region,zone_3,8,8.0,0.0,False,10.92,baseline
order_0003013,WV,GA,South,South,same_region,zone_2,7,7.0,0.0,False,22.08,baseline
order_0003014,HI,MO,West,Midwest,remote,zone_4,11,11.0,0.0,False,11.96,baseline
order_0003015,NY,GA,Northeast,South,cross_region,zone_3,10,10.0,0.0,False,8.38,baseline
order_0003016,NY,CA,Northeast,West,cross_region,zone_3,8,8.0,0.0,False,7.83,baseline
order_0003017,SD,OK,Midwest,South,cross_region,zone_3,9,12.0,3.0,True,17.3,baseline
order_0003018,TX,NY,South,Northeast,cross_region,zone_3,10,10.0,0.0,False,17.29,baseline
order_0003019,NJ,SC,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,10.89,baseline
order_0003020,WI,DC,Midwest,South,cross_region,zone_3,10,10.0,0.0,False,9.09,baseline
order_0003021,OH,SD,Midwest,Midwest,same_region,zone_2,7,7.0,0.0,False,27.59,baseline
order_0003022,CA,IL,West,Midwest,cross_region,zone_3,8,8.0,0.0,False,7.61,baseline
order_0003023,CO,CO,West,West,same_state,zone_1,5,5.0,0.0,False,14.48,baseline
order_0003024,NY,NH,Northeast,Northeast,same_region,zone_2,8,,,False,5.56,baseline
order_0003025,CA,NY,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,8.5,baseline
order_0003026,FL,FL,South,South,same_state,zone_1,5,5.0,0.0,False,12.93,baseline
order_0003027,CA,KY,West,South,cross_region,zone_3,10,10.0,0.0,False,8.13,baseline
order_0003028,WA,FL,West,South,cross_region,zone_3,9,8.0,0.0,False,8.14,baseline
order_0003029,FL,KS,South,Midwest,cross_region,zone_3,8,10.0,2.0,True,15.06,baseline
order_0003030,NJ,MI,Northeast,Midwest,cross_region,zone_3,9,8.0,0.0,False,8.22,baseline
order_0003031,NY,MT,Northeast,West,cross_region,zone_3,10,10.0,0.0,False,19.02,baseline
order_0003032,SD,UT,Midwest,West,cross_region,zone_3,9,10.0,1.0,True,27.87,baseline
order_0003033,PA,NJ,Northeast,Northeast,same_region,zone_2,6,6.0,0.0,False,5.89,baseline
order_0003034,MS,RI,South,Northeast,cross_region,zone_3,10,14.0,4.0,True,17.87,baseline
order_0003035,NY,PA,Northeast,Northeast,same_region,zone_2,7,6.0,0.0,False,9.27,baseline
order_0003036,IL,MI,Midwest,Midwest,same_region,zone_2,6,6.0,0.0,False,5.25,baseline
order_0003037,HI,CA,West,West,same_region,zone_2,6,6.0,0.0,False,7.25,baseline
order_0003038,MI,NY,Midwest,Northeast,cross_region,zone_3,9,9.0,0.0,False,16.97,baseline
order_0003039,VT,NV,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,15.97,baseline
order_0003040,ME,GA,Northeast,South,cross_region,zone_3,9,11.0,2.0,True,7.81,baseline
order_0003041,AK,NM,West,West,same_region,zone_2,8,8.0,0.0,False,6.16,baseline
order_0003042,CA,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,8.52,baseline
order_0003043,FL,FL,South,South,same_state,zone_1,5,5.0,0.0,False,28.58,baseline
order_0003044,WA,PA,West,Northeast,cross_region,zone_3,9,9.0,0.0,False,16.51,baseline
order_0003045,IL,FL,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,9.7,baseline
order_0003046,TX,GA,South,South,same_region,zone_2,8,8.0,0.0,False,6.54,baseline
order_0003047,CT,PA,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,5.77,baseline
order_0003048,NJ,NY,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,28.42,baseline
order_0003049,CO,DC,West,South,cross_region,zone_3,9,9.0,0.0,False,8.66,baseline
order_0003050,FL,SD,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,7.86,baseline
order_0003051,TX,TX,South,South,same_state,zone_1,5,4.0,0.0,False,8.27,baseline
order_0003052,HI,SC,West,South,remote,zone_4,12,11.0,0.0,False,30.45,baseline
order_0003053,AR,TX,South,South,same_region,zone_2,7,7.0,0.0,False,4.91,baseline
order_0003054,MT,MS,West,South,cross_region,zone_3,9,9.0,0.0,False,8.71,baseline
order_0003055,OR,IN,West,Midwest,cross_region,zone_3,9,8.0,0.0,False,17.65,baseline
order_0003056,NV,TX,West,South,cross_region,zone_3,8,8.0,0.0,False,16.24,baseline
order_0003057,GA,NY,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,10.29,baseline
order_0003058,ND,GA,Midwest,South,cross_region,zone_3,10,10.0,0.0,False,8.04,baseline
order_0003059,HI,IA,West,Midwest,remote,zone_4,13,13.0,0.0,False,13.94,baseline
order_0003060,CA,IN,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,26.54,baseline
order_0003061,IL,WY,Midwest,West,cross_region,zone_3,9,12.0,3.0,True,47.33,baseline
order_0003062,NJ,CA,Northeast,West,cross_region,zone_3,9,10.0,1.0,True,7.48,baseline
order_0003063,IL,IL,Midwest,Midwest,same_state,zone_1,5,5.0,0.0,False,16.04,baseline
order_0003064,MA,MI,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.66,baseline
order_0003065,FL,MD,South,South,same_region,zone_2,7,7.0,0.0,False,11.11,baseline
order_0003066,NY,ID,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,16.71,baseline
order_0003067,NE,OH,Midwest,Midwest,same_region,zone_2,8,,,False,5.88,baseline
order_0003068,HI,IL,West,Midwest,remote,zone_4,12,12.0,0.0,False,34.12,baseline
order_0003069,TX,CT,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,8.88,baseline
order_0003070,CA,TX,West,South,cross_region,zone_3,9,9.0,0.0,False,9.01,baseline
order_0003071,OH,DE,Midwest,South,cross_region,zone_3,9,9.0,0.0,False,16.89,baseline
order_0003072,NY,TX,Northeast,South,cross_region,zone_3,9,13.0,4.0,True,11.68,baseline
order_0003073,WY,NY,West,Northeast,cross_region,zone_3,9,11.0,2.0,True,15.78,baseline
order_0003074,TX,WI,South,Midwest,cross_region,zone_3,9,9.0,0.0,False,29.61,baseline
order_0003075,FL,OK,South,South,same_region,zone_2,8,8.0,0.0,False,21.95,baseline
order_0003076,NY,NY,Northeast,Northeast,same_state,zone_1,5,5.0,0.0,False,4.39,baseline
order_0003077,GA,NC,South,South,same_region,zone_2,7,6.0,0.0,False,12.05,baseline
order_0003078,OR,NY,West,Northeast,cross_region,zone_3,9,8.0,0.0,False,8.95,baseline
order_0003079,PA,ND,Northeast,Midwest,cross_region,zone_3,10,11.0,1.0,True,29.94,baseline
order_0003080,NY,TX,Northeast,South,cross_region,zone_3,9,8.0,0.0,False,16.74,baseline
order_0003081,HI,FL,West,South,remote,zone_4,11,15.0,4.0,True,32.67,baseline
order_0003082,PA,NY,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,17.9,baseline
order_0003083,TX,ID,South,West,cross_region,zone_3,9,9.0,0.0,False,8.12,baseline
order_0003084,DC,CT,South,Northeast,cross_region,zone_3,9,11.0,2.0,True,8.25,baseline
order_0003085,IL,NY,Midwest,Northeast,cross_region,zone_3,10,11.0,1.0,True,27.59,baseline
order_0003086,TX,FL,South,South,same_region,zone_2,7,10.0,3.0,True,7.57,baseline
order_0003087,FL,CT,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,7.84,baseline
order_0003088,NH,IL,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,16.2,baseline
order_0003089,CA,NM,West,West,same_region,zone_2,7,,,False,10.44,baseline
order_0003090,WA,SC,West,South,cross_region,zone_3,9,9.0,0.0,False,7.5,baseline
order_0003091,RI,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,8.45,baseline
order_0003092,OH,CA,Midwest,West,cross_region,zone_3,9,8.0,0.0,False,7.86,baseline
order_0003093,PA,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,35.97,baseline
order_0003094,NY,MO,Northeast,Midwest,cross_region,zone_3,10,15.0,5.0,True,18.12,baseline
order_0003095,WA,NY,West,Northeast,cross_region,zone_3,9,8.0,0.0,False,7.69,baseline
order_0003096,CA,OR,West,West,same_region,zone_2,8,,,False,13.12,baseline
order_0003097,FL,UT,South,West,cross_region,zone_3,10,10.0,0.0,False,30.27,baseline
order_0003098,TX,RI,South,Northeast,cross_region,zone_3,9,10.0,1.0,True,9.38,baseline
order_0003099,NJ,CA,Northeast,West,cross_region,zone_3,10,10.0,0.0,False,10.71,baseline
order_0003100,HI,NM,West,West,same_region,zone_2,6,8.0,2.0,True,5.28,baseline
order_0003101,FL,TN,South,South,same_region,zone_2,7,7.0,0.0,False,6.18,baseline
order_0003102,NH,CA,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,8.4,baseline
order_0003103,NY,OK,Northeast,South,cross_region,zone_3,8,8.0,0.0,False,13.81,baseline
order_0003104,NM,TX,West,South,cross_region,zone_3,10,10.0,0.0,False,8.63,baseline
order_0003105,LA,OH,South,Midwest,cross_region,zone_3,10,,,False,20.14,baseline
order_0003106,NM,TX,West,South,cross_region,zone_3,9,14.0,5.0,True,7.89,baseline
order_0003107,WA,TX,West,South,cross_region,zone_3,8,8.0,0.0,False,8.09,baseline
order_0003108,CA,KS,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,8.44,baseline
order_0003109,NM,CA,West,West,same_region,zone_2,7,7.0,0.0,False,5.33,baseline
order_0003110,NY,UT,Northeast,West,cross_region,zone_3,9,9.0,0.0,False,9.37,baseline
order_0003111,FL,NY,South,Northeast,cross_region,zone_3,9,9.0,0.0,False,40.59,baseline
order_0003112,NJ,PA,Northeast,Northeast,same_region,zone_2,7,7.0,0.0,False,5.41,baseline
order_0003113,FL,VT,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,8.37,baseline
order_0003114,NY,CA,Northeast,West,cross_region,zone_3,10,11.0,1.0,True,9.16,baseline
order_0003115,NY,GA,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,29.31,baseline
order_0003116,NM,MI,West,Midwest,cross_region,zone_3,9,,,False,7.56,baseline
order_0003117,NV,IA,West,Midwest,cross_region,zone_3,9,9.0,0.0,False,16.7,baseline
order_0003118,NJ,IA,Northeast,Midwest,cross_region,zone_3,9,9.0,0.0,False,7.4,baseline
order_0003119,CA,FL,West,South,cross_region,zone_3,9,9.0,0.0,False,8.54,baseline
order_0003120,NJ,PA,Northeast,Northeast,same_region,zone_2,7,6.0,0.0,False,6.75,baseline
order_0003121,FL,NY,South,Northeast,cross_region,zone_3,9,8.0,0.0,False,25.08,baseline
order_0003122,LA,OR,South,West,cross_region,zone_3,8,8.0,0.0,False,24.04,baseline
order_0003123,IL,CA,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,17.36,baseline
order_0003124,CA,NE,West,Midwest,cross_region,zone_3,9,8.0,0.0,False,24.52,baseline
order_0003125,AZ,NV,West,West,same_region,zone_2,8,,,False,5.04,baseline
order_0003126,OH,CA,Midwest,West,cross_region,zone_3,9,8.0,0.0,False,10.59,baseline
order_0003127,FL,MD,South,South,same_region,zone_2,7,6.0,0.0,False,5.33,baseline
order_0003128,CA,NJ,West,Northeast,cross_region,zone_3,10,9.0,0.0,False,16.01,baseline
order_0003129,MS,VT,South,Northeast,cross_region,zone_3,8,8.0,0.0,False,27.22,baseline
order_0003130,ME,NC,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,10.22,baseline
order_0003131,IL,CO,Midwest,West,cross_region,zone_3,9,9.0,0.0,False,7.83,baseline
order_0003132,TX,TX,South,South,same_state,zone_1,5,5.0,0.0,False,3.73,baseline
order_0003133,NJ,FL,Northeast,South,cross_region,zone_3,9,9.0,0.0,False,8.21,baseline
order_0003134,IL,MA,Midwest,Northeast,cross_region,zone_3,9,9.0,0.0,False,19.33,baseline
